Year;CompetitionCode;ChampionshipBlock;Sex;Event;CanonicalAthleteKey;Status;DataQuality;EmsPopulationGroup;ResultPopulationGroup;EmsCategory;ResultCategory;EmsName;ResultName
2024;24FRA027;U21_OPEN;F;COMBINE;FRA|2002|SONIER PERRINE;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;SONIER Perrine;Sonier Perrine
2024;24FRA027;U21_OPEN;F;FIGURES;FRA|2002|SONIER PERRINE;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;SONIER Perrine;Sonier Perrine
2024;24FRA027;U21_OPEN;F;SAUT;FRA|2002|SONIER PERRINE;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;SONIER Perrine;Sonier Perrine
2024;24FRA027;U21_OPEN;F;SLALOM;FRA|2002|SONIER PERRINE;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;SONIER Perrine;Sonier Perrine
2024;24FRA027;U21_OPEN;F;SLALOM;FRA|1987|WELTER CLAIRE-LISE;MATCH;USABLE;OPEN;OPEN;OPEN;OPEN;WELTER Claire-Lise;Welter Claire-Lise
2024;24FRA027;U21_OPEN;F;COMBINE;FRA|2007|DUVERGER MARIE-LOU;MATCH;USABLE;U21;U21;U21;U21;DUVERGER Marie-Lou;Duverger Marie-Lou
2024;24FRA027;U21_OPEN;F;FIGURES;FRA|2007|DUVERGER MARIE-LOU;MATCH;USABLE;U21;U21;U21;U21;DUVERGER Marie-Lou;Duverger Marie-Lou
2024;24FRA027;U21_OPEN;F;SAUT;FRA|2007|DUVERGER MARIE-LOU;MATCH;USABLE;U21;U21;U21;U21;DUVERGER Marie-Lou;Duverger Marie-Lou
2024;24FRA027;U21_OPEN;F;SLALOM;FRA|2007|DUVERGER MARIE-LOU;MATCH;USABLE;U21;U21;U21;U21;DUVERGER Marie-Lou;Duverger Marie-Lou
2024;24FRA027;U21_OPEN;F;FIGURES;FRA|2010|LE FORESTIER MAELYS;MATCH;USABLE;U21;U21;U21;U21;LE FORESTIER Maelys;Le Forestier Maelys
2024;24FRA027;U21_OPEN;M;SAUT;FRA|2004|MORIN ANTOINE;MATCH;USABLE;U21;U21;U21;U21;MORIN Antoine;Morin Antoine
2024;24FRA027;U21_OPEN;M;COMBINE;FRA|2004|NOTAT HUGO;MATCH;USABLE;U21;U21;U21;U21;NOTAT Hugo;Notat Hugo
2024;24FRA027;U21_OPEN;M;FIGURES;FRA|2004|NOTAT HUGO;MATCH;USABLE;U21;U21;U21;U21;NOTAT Hugo;Notat Hugo
2024;24FRA027;U21_OPEN;M;SAUT;FRA|2004|NOTAT HUGO;MATCH;USABLE;U21;U21;U21;U21;NOTAT Hugo;Notat Hugo
2024;24FRA027;U21_OPEN;M;SLALOM;FRA|2004|NOTAT HUGO;MATCH;USABLE;U21;U21;U21;U21;NOTAT Hugo;Notat Hugo
2024;24FRA027;U21_OPEN;F;COMBINE;FRA|2003|PAGET MARIE;MATCH;USABLE;U21;U21;U21;U21;PAGET Marie;Paget Marie
2024;24FRA027;U21_OPEN;F;FIGURES;FRA|2003|PAGET MARIE;MATCH;USABLE;U21;U21;U21;U21;PAGET Marie;Paget Marie
2024;24FRA027;U21_OPEN;F;SAUT;FRA|2003|PAGET MARIE;MATCH;USABLE;U21;U21;U21;U21;PAGET Marie;Paget Marie
2024;24FRA027;U21_OPEN;F;SLALOM;FRA|2003|PAGET MARIE;MATCH;USABLE;U21;U21;U21;U21;PAGET Marie;Paget Marie
2024;24FRA027;U21_OPEN;M;SLALOM;FRA|2005|SOUCI BENJAMIN;MATCH;USABLE;U21;U21;U21;U21;SOUCI Benjamin;Souci Benjamin
2024;24FRA034;SENIOR;F;COMBINE;FRA|1987|SOURTY VIRGINIE;EMS_ONLY;USABLE;SENIOR;;35+;;SOURTY Virginie;
2024;24FRA034;SENIOR;F;SAUT;FRA|1987|SOURTY VIRGINIE;EMS_ONLY;USABLE;SENIOR;;35+;;SOURTY Virginie;
2024;24FRA034;SENIOR;M;COMBINE;FRA|1957|BATTAGLIA PHILIPPE;EMS_ONLY;USABLE;SENIOR;;65+;;BATTAGLIA Philippe;
2024;24FRA034;SENIOR;M;SAUT;FRA|1957|BATTAGLIA PHILIPPE;EMS_ONLY;USABLE;SENIOR;;65+;;BATTAGLIA Philippe;
2024;24FRA034;SENIOR;F;SLALOM;FRA|1984|BUISAN CLEMENCE;MATCH;USABLE;SENIOR;SENIOR;35+;35+;BUISAN Clemence;Buisan Clemence
2024;24FRA034;SENIOR;M;COMBINE;FRA|1980|CUELLAR MATHIEU;MATCH;USABLE;SENIOR;SENIOR;35+;35+;CUELLAR Mathieu;CUELLAR, Mathieu
2024;24FRA034;SENIOR;M;FIGURES;FRA|1980|CUELLAR MATHIEU;MATCH;USABLE;SENIOR;SENIOR;35+;35+;CUELLAR Mathieu;CUELLAR, Mathieu
2024;24FRA034;SENIOR;M;SAUT;FRA|1980|CUELLAR MATHIEU;MATCH;USABLE;SENIOR;SENIOR;35+;35+;CUELLAR Mathieu;CUELLAR, Mathieu
2024;24FRA034;SENIOR;M;SLALOM;FRA|1980|CUELLAR MATHIEU;MATCH;USABLE;SENIOR;SENIOR;35+;35+;CUELLAR Mathieu;CUELLAR, Mathieu
2024;24FRA034;SENIOR;M;COMBINE;FRA|1985|DELACOUR ARNAUD;MATCH;USABLE;SENIOR;SENIOR;35+;35+;DELACOUR Arnaud;Delacour Arnaud
2024;24FRA034;SENIOR;M;FIGURES;FRA|1985|DELACOUR ARNAUD;MATCH;USABLE;SENIOR;SENIOR;35+;35+;DELACOUR Arnaud;Delacour Arnaud
2024;24FRA034;SENIOR;M;SAUT;FRA|1985|DELACOUR ARNAUD;MATCH;USABLE;SENIOR;SENIOR;35+;35+;DELACOUR Arnaud;Delacour Arnaud
2024;24FRA034;SENIOR;M;SLALOM;FRA|1985|DELACOUR ARNAUD;MATCH;USABLE;SENIOR;SENIOR;35+;35+;DELACOUR Arnaud;Delacour Arnaud
2024;24FRA034;SENIOR;M;SLALOM;FRA|1979|DELEAGE NICOLAS;MATCH;USABLE;SENIOR;SENIOR;35+;35+;DELEAGE Nicolas;Deleage Nicolas
2024;24FRA034;SENIOR;M;COMBINE;FRA|1985|DELPY ANTHONY;MATCH;USABLE;SENIOR;SENIOR;35+;35+;DELPY Anthony;Delpy Anthony
2024;24FRA034;SENIOR;M;FIGURES;FRA|1985|DELPY ANTHONY;MATCH;USABLE;SENIOR;SENIOR;35+;35+;DELPY Anthony;Delpy Anthony
2024;24FRA034;SENIOR;M;SAUT;FRA|1985|DELPY ANTHONY;MATCH;USABLE;SENIOR;SENIOR;35+;35+;DELPY Anthony;Delpy Anthony
2024;24FRA034;SENIOR;M;SLALOM;FRA|1985|DELPY ANTHONY;MATCH;USABLE;SENIOR;SENIOR;35+;35+;DELPY Anthony;Delpy Anthony
2024;24FRA034;SENIOR;M;SAUT;FRA|1983|FOURASTIER PAUL;MATCH;USABLE;SENIOR;SENIOR;35+;35+;FOURASTIER Paul;Fourastier Paul
2024;24FRA034;SENIOR;M;COMBINE;FRA|1978|HUGONIN ALEXANDRE;MATCH;USABLE;SENIOR;SENIOR;35+;35+;HUGONIN Alexandre;HUGONIN, Alexandre
2024;24FRA034;SENIOR;M;FIGURES;FRA|1978|HUGONIN ALEXANDRE;MATCH;USABLE;SENIOR;SENIOR;35+;35+;HUGONIN Alexandre;HUGONIN, Alexandre
2024;24FRA034;SENIOR;M;SAUT;FRA|1978|HUGONIN ALEXANDRE;MATCH;USABLE;SENIOR;SENIOR;35+;35+;HUGONIN Alexandre;HUGONIN, Alexandre
2024;24FRA034;SENIOR;M;SLALOM;FRA|1978|HUGONIN ALEXANDRE;MATCH;USABLE;SENIOR;SENIOR;35+;35+;HUGONIN Alexandre;HUGONIN, Alexandre
2024;24FRA034;SENIOR;M;SLALOM;FRA|1985|SOURTY MARC;MATCH;USABLE;SENIOR;SENIOR;35+;35+;SOURTY Marc;Sourty Marc
2024;24FRA034;SENIOR;F;FIGURES;FRA|1987|SOURTY VIRGINIE;MATCH;USABLE;SENIOR;SENIOR;35+;35+;SOURTY Virginie;Sourty Virginie
2024;24FRA034;SENIOR;F;SLALOM;FRA|1987|SOURTY VIRGINIE;MATCH;USABLE;SENIOR;SENIOR;35+;35+;SOURTY Virginie;Sourty Virginie
2024;24FRA034;SENIOR;M;SLALOM;FRA|1969|CLEMENCON GUILLAUME;MATCH;USABLE;SENIOR;SENIOR;45+;45+;CLEMENCON Guillaume;Clemencon Guillaume
2024;24FRA034;SENIOR;F;COMBINE;FRA|1978|CRASTRE NATHALIE;MATCH;USABLE;SENIOR;SENIOR;45+;45+;CRASTRE Nathalie;Crastre Nathalie
2024;24FRA034;SENIOR;F;FIGURES;FRA|1978|CRASTRE NATHALIE;MATCH;USABLE;SENIOR;SENIOR;45+;45+;CRASTRE Nathalie;Crastre Nathalie
2024;24FRA034;SENIOR;F;SAUT;FRA|1978|CRASTRE NATHALIE;MATCH;USABLE;SENIOR;SENIOR;45+;45+;CRASTRE Nathalie;Crastre Nathalie
2024;24FRA034;SENIOR;F;SLALOM;FRA|1978|CRASTRE NATHALIE;MATCH;USABLE;SENIOR;SENIOR;45+;45+;CRASTRE Nathalie;Crastre Nathalie
2024;24FRA034;SENIOR;M;COMBINE;FRA|1976|DORGEVILLE EDOUARD;MATCH;USABLE;SENIOR;SENIOR;45+;45+;DORGEVILLE Edouard;Dorgeville Edouard
2024;24FRA034;SENIOR;M;FIGURES;FRA|1976|DORGEVILLE EDOUARD;MATCH;USABLE;SENIOR;SENIOR;45+;45+;DORGEVILLE Edouard;Dorgeville Edouard
2024;24FRA034;SENIOR;M;SAUT;FRA|1976|DORGEVILLE EDOUARD;MATCH;USABLE;SENIOR;SENIOR;45+;45+;DORGEVILLE Edouard;Dorgeville Edouard
2024;24FRA034;SENIOR;M;SLALOM;FRA|1976|DORGEVILLE EDOUARD;MATCH;USABLE;SENIOR;SENIOR;45+;45+;DORGEVILLE Edouard;Dorgeville Edouard
2024;24FRA034;SENIOR;M;SLALOM;FRA|1970|DUCROT NICOLAS;MATCH;USABLE;SENIOR;SENIOR;45+;45+;DUCROT Nicolas;DUCROT, Nicolas
2024;24FRA034;SENIOR;M;SLALOM;FRA|1972|GABRIEL RAOUL;MATCH;USABLE;SENIOR;SENIOR;45+;45+;GABRIEL Raoul;Gabriel Raoul
2024;24FRA034;SENIOR;M;SAUT;FRA|1970|GOURDET MATHIEU;MATCH;USABLE;SENIOR;SENIOR;45+;45+;GOURDET Mathieu;Gourdet Mathieu
2024;24FRA034;SENIOR;M;COMBINE;FRA|1972|HOUVET WILLIAM;MATCH;USABLE;SENIOR;SENIOR;45+;45+;HOUVET William;Houvet William
2024;24FRA034;SENIOR;M;FIGURES;FRA|1972|HOUVET WILLIAM;MATCH;USABLE;SENIOR;SENIOR;45+;45+;HOUVET William;Houvet William
2024;24FRA034;SENIOR;M;SAUT;FRA|1972|HOUVET WILLIAM;MATCH;USABLE;SENIOR;SENIOR;45+;45+;HOUVET William;Houvet William
2024;24FRA034;SENIOR;M;SLALOM;FRA|1972|HOUVET WILLIAM;MATCH;USABLE;SENIOR;SENIOR;45+;45+;HOUVET William;Houvet William
2024;24FRA034;SENIOR;M;SLALOM;FRA|1971|LAFLEUR JEAN-MARC;MATCH;USABLE;SENIOR;SENIOR;45+;45+;LAFLEUR Jean-Marc;Lafleur Jean-Marc
2024;24FRA034;SENIOR;M;SLALOM;FRA|1976|LAVOUE GEOFFROY;MATCH;USABLE;SENIOR;SENIOR;45+;45+;LAVOUE Geoffroy;LAVOUE, Geoffroy
2024;24FRA034;SENIOR;M;COMBINE;FRA|1976|LHOMMELET WILFRIED;MATCH;USABLE;SENIOR;SENIOR;45+;45+;LHOMMELET Wilfried;Lhommelet Wilfried
2024;24FRA034;SENIOR;M;FIGURES;FRA|1976|LHOMMELET WILFRIED;MATCH;USABLE;SENIOR;SENIOR;45+;45+;LHOMMELET Wilfried;Lhommelet Wilfried
2024;24FRA034;SENIOR;M;SAUT;FRA|1976|LHOMMELET WILFRIED;MATCH;USABLE;SENIOR;SENIOR;45+;45+;LHOMMELET Wilfried;Lhommelet Wilfried
2024;24FRA034;SENIOR;M;SLALOM;FRA|1976|LHOMMELET WILFRIED;MATCH;USABLE;SENIOR;SENIOR;45+;45+;LHOMMELET Wilfried;Lhommelet Wilfried
2024;24FRA034;SENIOR;F;FIGURES;FRA|1971|MARCHEVET CECILE;MATCH;USABLE;SENIOR;SENIOR;45+;45+;MARCHEVET Cecile;Marchevet Cecile
2024;24FRA034;SENIOR;F;SLALOM;FRA|1971|MARCHEVET CECILE;MATCH;USABLE;SENIOR;SENIOR;45+;45+;MARCHEVET Cecile;Marchevet Cecile
2024;24FRA034;SENIOR;M;COMBINE;FRA|1975|MAROIS SEBASTIEN;MATCH;USABLE;SENIOR;SENIOR;45+;45+;MAROIS Sebastien;Marois Sebastien
2024;24FRA034;SENIOR;M;FIGURES;FRA|1975|MAROIS SEBASTIEN;MATCH;USABLE;SENIOR;SENIOR;45+;45+;MAROIS Sebastien;Marois Sebastien
2024;24FRA034;SENIOR;M;SAUT;FRA|1975|MAROIS SEBASTIEN;MATCH;USABLE;SENIOR;SENIOR;45+;45+;MAROIS Sebastien;Marois Sebastien
2024;24FRA034;SENIOR;M;SLALOM;FRA|1975|MAROIS SEBASTIEN;MATCH;USABLE;SENIOR;SENIOR;45+;45+;MAROIS Sebastien;Marois Sebastien
2024;24FRA034;SENIOR;M;SLALOM;FRA|1973|ROCHER THIERRY;MATCH;USABLE;SENIOR;SENIOR;45+;45+;ROCHER Thierry;ROCHER, Thierry
2024;24FRA034;SENIOR;F;COMBINE;FRA|1975|TRIBLE FLORENCE;MATCH;USABLE;SENIOR;SENIOR;45+;45+;TRIBLE Florence;Trible Florence
2024;24FRA034;SENIOR;F;FIGURES;FRA|1975|TRIBLE FLORENCE;MATCH;USABLE;SENIOR;SENIOR;45+;45+;TRIBLE Florence;Trible Florence
2024;24FRA034;SENIOR;F;SAUT;FRA|1975|TRIBLE FLORENCE;MATCH;USABLE;SENIOR;SENIOR;45+;45+;TRIBLE Florence;Trible Florence
2024;24FRA034;SENIOR;F;SLALOM;FRA|1975|TRIBLE FLORENCE;MATCH;USABLE;SENIOR;SENIOR;45+;45+;TRIBLE Florence;Trible Florence
2024;24FRA034;SENIOR;M;SLALOM;FRA|1959|BERGER ALAIN;MATCH;USABLE;SENIOR;SENIOR;55+;55+;BERGER Alain;Berger Alain
2024;24FRA034;SENIOR;F;SLALOM;FRA|1959|BRUNEL VIVIANE;MATCH;USABLE;SENIOR;SENIOR;55+;55+;BRUNEL Viviane;Brunel Viviane
2024;24FRA034;SENIOR;M;SLALOM;FRA|1959|GUYAMIER PATRICK;MATCH;USABLE;SENIOR;SENIOR;55+;55+;GUYAMIER Patrick;GUYAMIER, Patrick
2024;24FRA034;SENIOR;M;COMBINE;FRA|1961|MATHIEU FRANCOIS;MATCH;USABLE;SENIOR;SENIOR;55+;55+;MATHIEU Francois;Mathieu Francois
2024;24FRA034;SENIOR;M;FIGURES;FRA|1961|MATHIEU FRANCOIS;MATCH;USABLE;SENIOR;SENIOR;55+;55+;MATHIEU Francois;Mathieu Francois
2024;24FRA034;SENIOR;M;SAUT;FRA|1961|MATHIEU FRANCOIS;MATCH;USABLE;SENIOR;SENIOR;55+;55+;MATHIEU Francois;Mathieu Francois
2024;24FRA034;SENIOR;M;SLALOM;FRA|1961|MATHIEU FRANCOIS;MATCH;USABLE;SENIOR;SENIOR;55+;55+;MATHIEU Francois;Mathieu Francois
2024;24FRA034;SENIOR;F;SLALOM;FRA|1966|MINOU CATHERINE;MATCH;USABLE;SENIOR;SENIOR;55+;55+;MINOU Catherine;Minou Catherine
2024;24FRA034;SENIOR;M;SLALOM;FRA|1963|NGUYEN NAM;MATCH;USABLE;SENIOR;SENIOR;55+;55+;NGUYEN Nam;Nguyen Nam
2024;24FRA034;SENIOR;M;FIGURES;FRA|1959|PAOLI JEAN-MICHEL;MATCH;USABLE;SENIOR;SENIOR;55+;55+;PAOLI Jean-Michel;Paoli Jean-Michel
2024;24FRA034;SENIOR;F;SLALOM;FRA|1958|RANSON SYLVIE;MATCH;USABLE;SENIOR;SENIOR;55+;55+;RANSON Sylvie;Ranson Sylvie
2024;24FRA034;SENIOR;M;SLALOM;FRA|1961|SPORTICH THIERRY;MATCH;USABLE;SENIOR;SENIOR;55+;55+;SPORTICH Thierry;SPORTICH, Thierry
2024;24FRA034;SENIOR;M;COMBINE;FRA|1962|VIGNERON FREDERIC;MATCH;USABLE;SENIOR;SENIOR;55+;55+;VIGNERON Frederic;VIGNERON, Frederic
2024;24FRA034;SENIOR;M;FIGURES;FRA|1962|VIGNERON FREDERIC;MATCH;USABLE;SENIOR;SENIOR;55+;55+;VIGNERON Frederic;VIGNERON, Frederic
2024;24FRA034;SENIOR;M;SAUT;FRA|1962|VIGNERON FREDERIC;MATCH;USABLE;SENIOR;SENIOR;55+;55+;VIGNERON Frederic;VIGNERON, Frederic
2024;24FRA034;SENIOR;M;SLALOM;FRA|1962|VIGNERON FREDERIC;MATCH;USABLE;SENIOR;SENIOR;55+;55+;VIGNERON Frederic;VIGNERON, Frederic
2024;24FRA034;SENIOR;M;FIGURES;FRA|1957|BATTAGLIA PHILIPPE;MATCH;USABLE;SENIOR;SENIOR;65+;65+;BATTAGLIA Philippe;BATTAGLIA, Philippe
2024;24FRA034;SENIOR;M;SLALOM;FRA|1957|BATTAGLIA PHILIPPE;MATCH;USABLE;SENIOR;SENIOR;65+;65+;BATTAGLIA Philippe;BATTAGLIA, Philippe
2024;24FRA034;SENIOR;M;SLALOM;FRA|1958|DUMINIL FREDERIC;MATCH;USABLE;SENIOR;SENIOR;65+;65+;DUMINIL Frederic;DUMINIL, Frederic
2024;24FRA034;SENIOR;M;SLALOM;FRA|1952|BRUNEL PIERRE GILLES;MATCH;USABLE;SENIOR;SENIOR;70+;70+;BRUNEL Pierre Gilles;Brunel Pierre Gilles
2024;24FRA034;SENIOR;M;SLALOM;FRA|1953|CHENESSEAU BRUNO;MATCH;USABLE;SENIOR;SENIOR;70+;70+;CHENESSEAU Bruno;CHENESSEAU, Bruno
2024;24FRA034;SENIOR;M;FIGURES;FRA|1952|VOLLE BERNARD;MATCH;USABLE;SENIOR;SENIOR;70+;70+;VOLLE Bernard;Volle Bernard
2024;24FRA034;SENIOR;M;FIGURES;FRA|1946|FOX JEAN PIERRE;MATCH;USABLE;SENIOR;SENIOR;75+;75+;FOX Jean Pierre;Fox Jean Pierre
2024;24FRA034;SENIOR;M;SLALOM;FRA|1946|FOX JEAN PIERRE;MATCH;USABLE;SENIOR;SENIOR;75+;75+;FOX Jean Pierre;Fox Jean Pierre
2024;24FRA034;SENIOR;M;SLALOM;FRA|1947|PARPETTE JEAN-YVES;MATCH;USABLE;SENIOR;SENIOR;75+;75+;PARPETTE Jean-Yves;Parpette Jean-Yves
2025;25FRA016;RELEVES;F;FIGURES;FRA|2015|GUERIN LE SAUSSE ROSE;CATEGORY_CHANGED;USABLE;RELEVES;RELEVES;U10;U12;GUERIN LE SAUSSE Rose;Guerin Le Sausse Rose
2025;25FRA016;RELEVES;M;COMBINE;FRA|2008|MAROIS RAPHAEL;EMS_ONLY;USABLE;JUNIOR;;U17;;MAROIS Raphaël;
2025;25FRA016;RELEVES;M;SAUT;FRA|2008|MAROIS RAPHAEL;EMS_ONLY;USABLE;JUNIOR;;U17;;MAROIS Raphaël;
2025;25FRA016;RELEVES;F;SLALOM;FRA|2015|GUERIN LE SAUSSE ROSE;MATCH;USABLE;RELEVES;RELEVES;U10;U10;GUERIN LE SAUSSE Rose;Guerin Le Sausse Rose
2025;25FRA016;RELEVES;M;SLALOM;FRA|2015|SICKLER ALEXIS;MATCH;USABLE;RELEVES;RELEVES;U10;U10;SICKLER Alexis;Sickler Alexis
2025;25FRA016;RELEVES;F;FIGURES;FRA|2014|BALLON TIA;MATCH;USABLE;RELEVES;RELEVES;U12;U12;BALLON Tia;Ballon Tia
2025;25FRA016;RELEVES;F;SLALOM;FRA|2014|BALLON TIA;MATCH;USABLE;RELEVES;RELEVES;U12;U12;BALLON Tia;Ballon Tia
2025;25FRA016;RELEVES;M;COMBINE;FRA|2014|DUSSAUCY NOE;MATCH;USABLE;RELEVES;RELEVES;U12;U12;DUSSAUCY Noé;Dussaucy Noe
2025;25FRA016;RELEVES;M;FIGURES;FRA|2014|DUSSAUCY NOE;MATCH;USABLE;RELEVES;RELEVES;U12;U12;DUSSAUCY Noé;Dussaucy Noe
2025;25FRA016;RELEVES;M;SAUT;FRA|2014|DUSSAUCY NOE;MATCH;USABLE;RELEVES;RELEVES;U12;U12;DUSSAUCY Noé;Dussaucy Noe
2025;25FRA016;RELEVES;M;SLALOM;FRA|2014|DUSSAUCY NOE;MATCH;USABLE;RELEVES;RELEVES;U12;U12;DUSSAUCY Noé;Dussaucy Noe
2025;25FRA016;RELEVES;F;SLALOM;FRA|2013|FRITSCH CLEMENTINE;MATCH;USABLE;RELEVES;RELEVES;U12;U12;FRITSCH Clémentine;Fritsch Clementine
2025;25FRA016;RELEVES;F;COMBINE;FRA|2013|LACARRAU JULIA;MATCH;USABLE;RELEVES;RELEVES;U12;U12;LACARRAU Julia;Lacarrau Julia
2025;25FRA016;RELEVES;F;FIGURES;FRA|2013|LACARRAU JULIA;MATCH;USABLE;RELEVES;RELEVES;U12;U12;LACARRAU Julia;Lacarrau Julia
2025;25FRA016;RELEVES;F;SAUT;FRA|2013|LACARRAU JULIA;MATCH;USABLE;RELEVES;RELEVES;U12;U12;LACARRAU Julia;Lacarrau Julia
2025;25FRA016;RELEVES;F;SLALOM;FRA|2013|LACARRAU JULIA;MATCH;USABLE;RELEVES;RELEVES;U12;U12;LACARRAU Julia;Lacarrau Julia
2025;25FRA016;RELEVES;M;COMBINE;FRA|2014|LAPIQUE MARCUS;MATCH;USABLE;RELEVES;RELEVES;U12;U12;LAPIQUE Marcus;Lapique Marcus
2025;25FRA016;RELEVES;M;FIGURES;FRA|2014|LAPIQUE MARCUS;MATCH;USABLE;RELEVES;RELEVES;U12;U12;LAPIQUE Marcus;Lapique Marcus
2025;25FRA016;RELEVES;M;SAUT;FRA|2014|LAPIQUE MARCUS;MATCH;USABLE;RELEVES;RELEVES;U12;U12;LAPIQUE Marcus;Lapique Marcus
2025;25FRA016;RELEVES;M;SLALOM;FRA|2014|LAPIQUE MARCUS;MATCH;USABLE;RELEVES;RELEVES;U12;U12;LAPIQUE Marcus;Lapique Marcus
2025;25FRA016;RELEVES;M;COMBINE;FRA|2013|VILLELEGIER MEIJE;MATCH;USABLE;RELEVES;RELEVES;U12;U12;VILLELEGIER Meije;Villelegier Meije
2025;25FRA016;RELEVES;M;FIGURES;FRA|2013|VILLELEGIER MEIJE;MATCH;USABLE;RELEVES;RELEVES;U12;U12;VILLELEGIER Meije;Villelegier Meije
2025;25FRA016;RELEVES;M;SAUT;FRA|2013|VILLELEGIER MEIJE;MATCH;USABLE;RELEVES;RELEVES;U12;U12;VILLELEGIER Meije;Villelegier Meije
2025;25FRA016;RELEVES;M;SLALOM;FRA|2013|VILLELEGIER MEIJE;MATCH;USABLE;RELEVES;RELEVES;U12;U12;VILLELEGIER Meije;Villelegier Meije
2025;25FRA016;RELEVES;M;COMBINE;FRA|2011|CONTE LUBIN;MATCH;USABLE;RELEVES;RELEVES;U14;U14;CONTE Lubin;Conte Lubin
2025;25FRA016;RELEVES;M;FIGURES;FRA|2011|CONTE LUBIN;MATCH;USABLE;RELEVES;RELEVES;U14;U14;CONTE Lubin;Conte Lubin
2025;25FRA016;RELEVES;M;SAUT;FRA|2011|CONTE LUBIN;MATCH;USABLE;RELEVES;RELEVES;U14;U14;CONTE Lubin;Conte Lubin
2025;25FRA016;RELEVES;M;SLALOM;FRA|2011|CONTE LUBIN;MATCH;USABLE;RELEVES;RELEVES;U14;U14;CONTE Lubin;Conte Lubin
2025;25FRA016;RELEVES;F;SLALOM;FRA|2011|CORTES LILOU;MATCH;USABLE;RELEVES;RELEVES;U14;U14;CORTES Lilou;Cortes Lilou
2025;25FRA016;RELEVES;M;SLALOM;FRA|2013|MAUMY EMIL;MATCH;USABLE;RELEVES;RELEVES;U14;U14;MAUMY Emil;Maumy Emil
2025;25FRA016;RELEVES;F;COMBINE;FRA|2011|NAEL TESSA;MATCH;USABLE;RELEVES;RELEVES;U14;U14;NAEL Tessa;Nael Tessa
2025;25FRA016;RELEVES;F;FIGURES;FRA|2011|NAEL TESSA;MATCH;USABLE;RELEVES;RELEVES;U14;U14;NAEL Tessa;Nael Tessa
2025;25FRA016;RELEVES;F;SAUT;FRA|2011|NAEL TESSA;MATCH;USABLE;RELEVES;RELEVES;U14;U14;NAEL Tessa;Nael Tessa
2025;25FRA016;RELEVES;F;SLALOM;FRA|2011|NAEL TESSA;MATCH;USABLE;RELEVES;RELEVES;U14;U14;NAEL Tessa;Nael Tessa
2025;25FRA016;RELEVES;M;COMBINE;FRA|2011|SERRAULT GABIN;MATCH;USABLE;RELEVES;RELEVES;U14;U14;SERRAULT Gabin;Serrault Gabin
2025;25FRA016;RELEVES;M;FIGURES;FRA|2011|SERRAULT GABIN;MATCH;USABLE;RELEVES;RELEVES;U14;U14;SERRAULT Gabin;Serrault Gabin
2025;25FRA016;RELEVES;M;SAUT;FRA|2011|SERRAULT GABIN;MATCH;USABLE;RELEVES;RELEVES;U14;U14;SERRAULT Gabin;Serrault Gabin
2025;25FRA016;RELEVES;M;SLALOM;FRA|2011|SERRAULT GABIN;MATCH;USABLE;RELEVES;RELEVES;U14;U14;SERRAULT Gabin;Serrault Gabin
2025;25FRA016;RELEVES;M;COMBINE;FRA|2008|GARCIA AXEL;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;GARCIA Axel;Garcia Axel
2025;25FRA016;RELEVES;M;FIGURES;FRA|2008|GARCIA AXEL;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;GARCIA Axel;Garcia Axel
2025;25FRA016;RELEVES;M;SAUT;FRA|2008|GARCIA AXEL;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;GARCIA Axel;Garcia Axel
2025;25FRA016;RELEVES;M;SLALOM;FRA|2008|GARCIA AXEL;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;GARCIA Axel;Garcia Axel
2025;25FRA016;RELEVES;M;COMBINE;FRA|2008|GEORGES MATTEO;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;GEORGES Matteo;Georges Matto
2025;25FRA016;RELEVES;M;FIGURES;FRA|2008|GEORGES MATTEO;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;GEORGES Matteo;Georges Matto
2025;25FRA016;RELEVES;M;SAUT;FRA|2008|GEORGES MATTEO;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;GEORGES Matteo;Georges Matto
2025;25FRA016;RELEVES;M;SLALOM;FRA|2008|GEORGES MATTEO;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;GEORGES Matteo;Georges Matto
2025;25FRA016;RELEVES;M;COMBINE;FRA|2008|GILG GASPARD;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;GILG Gaspard;Gilg Gaspard
2025;25FRA016;RELEVES;M;FIGURES;FRA|2008|GILG GASPARD;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;GILG Gaspard;Gilg Gaspard
2025;25FRA016;RELEVES;M;SAUT;FRA|2008|GILG GASPARD;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;GILG Gaspard;Gilg Gaspard
2025;25FRA016;RELEVES;M;SLALOM;FRA|2008|GILG GASPARD;MATCH;USABLE;JUNIOR;JUNIOR;U17;U17;GILG Gaspard;Gilg Gaspard
